id,Title,Content,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Date,"Post Type",Permalink,artists
1888,"Un chileno involucrado en las sangrientas y dementes conspiraciones de Utopia por Poison Ivy, Chile","“…La banda sonora es otro plus. Compuesta por Cristobal Tapia De Veer, que adivinen: es chileno. Claro que viviendo desde los 15 años en Canadá, donde su familia se fue tras los años de dictadura en nuestro país….” <a href=""https://www.loseternautas.com/2013/08/16/las-sangrientas-y-dementes-conspiraciones-de-utopia/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/4f7082454fd524a6-ScreenShot2014-08-09at114239AM-1.png,4f7082454fd524a6-ScreenShot2014-08-09at114239AM-1.png,/home/freeruna/public_html/wp-content/uploads/2015/12/4f7082454fd524a6-ScreenShot2014-08-09at114239AM-1.png,629,"4f7082454fd524a6-ScreenShot2014-08-09at114239AM (1)",,,,https://freerunartists.com/wp-content/uploads/2015/12/4f7082454fd524a6-ScreenShot2014-08-09at114239AM-1.png,,,,,,,,,20170912,press,https://freerunartists.com/press/un-chileno-involucrado-en-las-sangrientas-y-dementes-conspiraciones-de-utopia-por-poison-ivy-chile/,Cristo
1889,"Utopia (Diciottesima Puntata), Alessandro Giordano, Italia","“…Utopia coniuga il fascino per la cospirazione governativa, uno degli elementi base del buzz Internettiano, alla cultura nerd addicted, mai di moda come di questi tempi, filtrando il tutto attraverso una messa in scena di altissimo livello, dove la grande cura nelle ambientazioni e nella fotografia non è solo esercizio di stile ma parte integrante della narrazione, tanto quanto lo straordinario e straniante score di Cristobal Tapia de Veer…” <a href=""https://www.paperstreet.it/cs/leggi/3967-Lost_in_Zapping_-_Utopia_(Diciottesima_Puntata).html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/0a4bec96b5fb647d-ScreenShot2014-08-09at115218AM.png,0a4bec96b5fb647d-ScreenShot2014-08-09at115218AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/0a4bec96b5fb647d-ScreenShot2014-08-09at115218AM.png,630,0a4bec96b5fb647d-ScreenShot2014-08-09at115218AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/0a4bec96b5fb647d-ScreenShot2014-08-09at115218AM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/utopia-diciottesima-puntata-alessandro-giordano-italia/,Cristo
1890,"“Utopía”: el lado oscuro de la imaginación por Pedro Luis Barbero, España","“…La música, compuesta por Cristobal Tapia de Veer, es completamente distinta a la escuchada en cualquier otra serie… Sonidos que son música o música que son sonidos. Sin melodía reconocible pero que va calando en nuestro ánimo. Está ahí pero no la escuchamos. Desasosegante. Magnífica….” <a href=""https://www.thecult.es/television/utopia-el-lado-oscuro-de-la-imaginacion.html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/e941361feb865528-ScreenShot2014-08-09at120631PM.png,e941361feb865528-ScreenShot2014-08-09at120631PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/e941361feb865528-ScreenShot2014-08-09at120631PM.png,631,e941361feb865528-ScreenShot2014-08-09at120631PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/e941361feb865528-ScreenShot2014-08-09at120631PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/utopia-el-lado-oscuro-de-la-imaginacion-por-pedro-luis-barbero-espana/,Cristo
1891,"Utopía: Un manjar para los ojos por @Televisivamente, Chile","“…Además, y como dato anecdótico, su banda sonora es compuesta íntegramente por el Chileno Cristobal Tapia de Veer que calza a la perfección con la desestructurada ambientación y trama que nos expone la ficción. otro motivo para sentirse orgulloso de que un compatriota logró entrar en lo mejor de la televisión británica….” <a href=""https://showbiz.publimetro.cl/columna-de-televisivamente-utopia-un-manjar-para-los-ojos/showbiz/2013-11-04/234328.html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/cf278c6c8d41cab1-ScreenShot2014-08-09at121237PM.png,cf278c6c8d41cab1-ScreenShot2014-08-09at121237PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/cf278c6c8d41cab1-ScreenShot2014-08-09at121237PM.png,632,cf278c6c8d41cab1-ScreenShot2014-08-09at121237PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/cf278c6c8d41cab1-ScreenShot2014-08-09at121237PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/utopia-un-manjar-para-los-ojos-por-televisivamente-chile/,Cristo
1892,"Verstörende TV-Serie Utopia: Fürchtet euch vor der totalen Überwachung!, von Jürgen Vielmeier, Deutschland","“…Es ist das allenfalls leicht überzeichnete Porträt einer heutigen, als stabil und wohlständig geltenden Gesellschaft, das diese Serie so beunruhigend macht.(…) Es ist eine Serie, die heute besser als “1984″ oder “The Day After” in den Schulen gezeigt werden sollte, weil sie auf der Höhe der Zeit ist…” <a href=""https://netzwertig.com/2014/01/10/verstoerende-tv-serie-utopia-fuerchtet-euch-vor-der-totalen-ueberwachung/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/1b741bd8b03a42f7-ScreenShot2014-09-06at50246PM.png,1b741bd8b03a42f7-ScreenShot2014-09-06at50246PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/1b741bd8b03a42f7-ScreenShot2014-09-06at50246PM.png,633,1b741bd8b03a42f7-ScreenShot2014-09-06at50246PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/1b741bd8b03a42f7-ScreenShot2014-09-06at50246PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/verstorende-tv-serie-utopia-furchtet-euch-vor-der-totalen-uberwachung-von-jurgen-vielmeier-deutschland/,Cristo
1893,"Review Utopia 2x04 (5*) von Mario Giglio, Deutschland","“Wer noch immer nicht auf den Utopia-Zug aufgesprungen ist, kann einem nur leidtun: Auch die aktuelle Folge ist wieder pures Seriengold. (…) Zu der fantastischen Inszenierung, die auch nach dem Wechsel zum Regisseur Sam Donovan nichts an Qualität eingebüßt hat und dem stets genialen Soundtrack muss wohl nichts mehr gesagt werden. Volle Punkzahl. Mehr von einer Serie zu erwarten, wäre ausgesprochen utopisch.” <a href=""https://www.serienjunkies.de/utopia/reviews/2x04-episode-4.html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/eb51da806e90ad5a-ScreenShot2014-09-06at52438PM-1.png,eb51da806e90ad5a-ScreenShot2014-09-06at52438PM-1.png,/home/freeruna/public_html/wp-content/uploads/2015/12/eb51da806e90ad5a-ScreenShot2014-09-06at52438PM-1.png,615,"eb51da806e90ad5a-ScreenShot2014-09-06at52438PM (1)",,,,https://freerunartists.com/wp-content/uploads/2015/12/eb51da806e90ad5a-ScreenShot2014-09-06at52438PM-1.png,,,,,,,,,20170912,press,https://freerunartists.com/press/review-utopia-2x04-5-von-mario-giglio-deutschland/,Cristo
1894,"SIEBEN SCIENCE-FICTION-SERIEN IM CHECK #1 Utopia von Gerhard Maier, Deutschland","“…„Utopia“ als „Akte X“ für Fortgeschrittene: Die Bösen sind kompetent, die Verschwörung überall und Jessica Hyde (links) gibt sich als Scully auf Crack.(…) Brillant in jeder Hinsicht. Kein Wunder, dass David Fincher bereits das US-Remake plant…” <a href=""https://www.musikexpress.de/movies/article558652/review-sieben-science-fiction-serien-im-check.html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/4f894f73b274433f-ScreenShot2014-09-06at44658PM.png,4f894f73b274433f-ScreenShot2014-09-06at44658PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/4f894f73b274433f-ScreenShot2014-09-06at44658PM.png,605,4f894f73b274433f-ScreenShot2014-09-06at44658PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/4f894f73b274433f-ScreenShot2014-09-06at44658PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/sieben-science-fiction-serien-im-check-1-utopia-von-gerhard-maier-deutschland/,Cristo
1895,"Utopia: no creas la verdad por Alejandro Jofré, Chile","“…Punto para el amarillo Utopia, punto para el pulso firme de Arby y punto para la música del chileno Cristóbal Tapia de Veer que hace todavía más siniestro todo. La banda sonora es un lujo. La serie un imperdible…” <a href=""https://www.paniko.cl/2013/04/utopia-no-creas-la-verdad/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/8efe99bcf05ba3e6-ScreenShot2014-08-09at124820PM.png,8efe99bcf05ba3e6-ScreenShot2014-08-09at124820PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/8efe99bcf05ba3e6-ScreenShot2014-08-09at124820PM.png,634,8efe99bcf05ba3e6-ScreenShot2014-08-09at124820PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/8efe99bcf05ba3e6-ScreenShot2014-08-09at124820PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/utopia-no-creas-la-verdad-por-alejandro-jofre-chile/,Cristo
1896,"Domingo de serie Utopia por Omar Little, España","“…Un plano técnico privilegiado que se contagia en la faceta musical, con el gran trabajo de Cristobal Tapia de Veer y que termina por apuntillarse con una realización impecable y una edición dinámica, atrevida y fresca. Creando con la unión de estos elementos un estilo propio, identificable, llamativo y estilizado, pero efectivo, y acorde con el tono comic que abraza la historia…” <a href=""https://www.eldestiladorcultural.es/series/domingo-de-serie/domingo-de-serie-utopia-channel-4/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/babafc9de2df9304-ScreenShot2014-08-09at10529PM.png,babafc9de2df9304-ScreenShot2014-08-09at10529PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/babafc9de2df9304-ScreenShot2014-08-09at10529PM.png,635,babafc9de2df9304-ScreenShot2014-08-09at10529PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/babafc9de2df9304-ScreenShot2014-08-09at10529PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/domingo-de-serie-utopia-por-omar-little-espana/,Cristo
1897,"Série Noire, ça finit lundi par Hugo Dumas, Canada","“…Mes meilleurs moments de Série noire? Le pH «fucké» de Léa (Caroline Bouchard), (…), les nombreuses références cinématographiques (merci pour Halloween de John Carpenter), la musique originale de Cristobal Tapia de Veer et la trame sonore béton…” <a href=""https://www.lapresse.ca/debats/chroniques/hugo-dumas/201403/27/01-4751866-serie-noire-ca-finit-lundi.php"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/74c75de3aa533a23-ScreenShot2014-08-09at11834PM.png,74c75de3aa533a23-ScreenShot2014-08-09at11834PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/74c75de3aa533a23-ScreenShot2014-08-09at11834PM.png,636,74c75de3aa533a23-ScreenShot2014-08-09at11834PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/74c75de3aa533a23-ScreenShot2014-08-09at11834PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/serie-noire-ca-finit-lundi-par-hugo-dumas-canada/,Cristo
1898,"Série Noire, série ovni par Natalia Wysocka, Canada","“…Notons aussi que la musique, signée Cristobal Tapia de Veer, colle parfaitement avec le ton singulier de la série, enveloppant, rythmant et accentuant avec juste ce qu’il faut d’humour les aventures rocambolesques de la paire…” <a href=""https://journalmetro.com/culture/427164/serie-noire-serie-ovni/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/be76696cd0168a29-ScreenShot2014-08-09at12305PM.png,be76696cd0168a29-ScreenShot2014-08-09at12305PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/be76696cd0168a29-ScreenShot2014-08-09at12305PM.png,637,be76696cd0168a29-ScreenShot2014-08-09at12305PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/be76696cd0168a29-ScreenShot2014-08-09at12305PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/serie-noire-serie-ovni-par-natalia-wysocka-canada/,Cristo
1899,"“Série Noire”, saison 1/season 1 (2014), série coup de coeur made in Québec !/a real favorite series from Quebec!, Canada","“…Original and funny, it was particularly exciting to discover the first two episodes of the series seen thanks to the Festival. We have to watch more to be sure but to help us, the music of the series is due to the composer of the strange and cult British series Utopia, Cristobal Tapia de Veer. In short, many reasons to quickly watch this series!” <a href=""https://www.bullesdeculture.com/2014/04/television-serie-noire-2014-serie-coup_26.html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/41b51ef5852af887-ScreenShot2014-08-09at14625PM.png,41b51ef5852af887-ScreenShot2014-08-09at14625PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/41b51ef5852af887-ScreenShot2014-08-09at14625PM.png,638,41b51ef5852af887-ScreenShot2014-08-09at14625PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/41b51ef5852af887-ScreenShot2014-08-09at14625PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/serie-noire-saison-1season-1-2014-serie-coup-de-coeur-made-in-quebec-a-real-favorite-series-from-quebec-canada/,Cristo
1900,"CRISTÓBAL TAPIA DE VEER – UTOPIA por Pablo Eterovic, Chile","“…Esta vez hablaremos de Cristóbal Tapia de Veer, compositor chileno radicado en Canadá, quien compuso uno de los mejores soundtracks del 2013 cuando musicalizó de forma increíble la serie británica Utopia…”<a href=""https://revius.net/2014/09/18/cristobal-tapia-de-veer-utopia-2013/"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/529989ef8de65bfd-ScreenShot2014-09-18at71133PM.png,529989ef8de65bfd-ScreenShot2014-09-18at71133PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/529989ef8de65bfd-ScreenShot2014-09-18at71133PM.png,639,529989ef8de65bfd-ScreenShot2014-09-18at71133PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/529989ef8de65bfd-ScreenShot2014-09-18at71133PM.png,,,,,,,,,20170912,press,https://freerunartists.com/press/cristobal-tapia-de-veer-utopia-por-pablo-eterovic-chile/,Cristo
2000,"Scorn #1 (5* out 5), review by John L. Daniels","“…Passionately written, the story evokes sentiments of injustice. Moyers writes what others would like to do by the victim’s friends or family who are left behind. The artwork by Philipp S. Neundorf is harrowing and displayed eloquently as seen by the characterizations in the panels. Scorn #1 is a quality title by the sensational creative team of Moyers and Neundorf, a book which deserves to be a hit on the indie scene in comic shops both in Canada and in the United States. ” <a href=""https://www.comiccritique.com/cgi-bin/greview.pl?id=542"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,376,ae07237ba057a84b-ScreenShot2014-08-06at110656AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/scorn-1-5-out-5-review-by-john-l-daniels/,Philipp
2001,"Septagon Studios’ Debut Title “Scorn” Garners Critical Acclaim, Dan Schaffer","“A violent revenge tale illustrated with emotive sepia-toned expressionist art, the likes of which are rarely seen in comics nowadays. Neundorf’s fine art techniques and understanding of dynamic comic book storytelling are employed here with beautiful results as he skillfully extracts the tone, spirit, and intent of the story and burns it straight onto the page. Not content with merely recreating sequential TV-style images on paper, Neundorf combines subtle abstract patterns with noirish angles to heavily coat the script in a gritty, chaotic atmosphere; a territory somewhere between Templesmith, McKean, and J. O’Barr. This is how the comic book format should be utilized more often. This kind of ingenuity is what a cutting-edge medium like comics should be all about.” –Dan Schaffer (creator, Sirius’ DOGWITCH)” <a href=""https://comicsalliance.com/septagon-studios-debut-title-scorn-garners-critical-acclaim/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/8414a30cefb2ec7e-ScreenShot2014-08-06at105628AM.png,8414a30cefb2ec7e-ScreenShot2014-08-06at105628AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/8414a30cefb2ec7e-ScreenShot2014-08-06at105628AM.png,378,8414a30cefb2ec7e-ScreenShot2014-08-06at105628AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/8414a30cefb2ec7e-ScreenShot2014-08-06at105628AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/septagon-studios-debut-title-scorn-garners-critical-acclaim-dan-schaffer/,Philipp
2002,"Ich hab die Unschuld kotzen sehen – Interview mit Philipp S. Neundorf von Christian Muschweck","“…Ich finde es spannend, vorher nicht zu wissen, wie das nachher aussieht. Ich will mich so lange wie möglich selber überraschen. Offen bleiben für Möglichkeiten einer Idee, die ich am Anfang noch nicht gesehen habe oder die im Laufe des Prozesses entstehen können. Gerade im Comicbereich sind Zeichner recht festgefahren. Auch, weil sie in der Regel nicht so luxuriöse Arbeitsbedingungen haben wie ich. Aber kennst du ein Buch, kennst du alle. Ich versuche zu vermeiden, so zu werden. Natürlich kann ich mich nicht immer neu erfinden. Natürlich ist das ein sehr zehrender Prozess. Musik höre ich fast immer, nicht nur beim Arbeiten. Finde ich großartig. …”",https://freerunartists.com/wp-content/uploads/2015/12/82df96a0f9c38088-ScreenShot2014-08-06at103146AM.png,82df96a0f9c38088-ScreenShot2014-08-06at103146AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/82df96a0f9c38088-ScreenShot2014-08-06at103146AM.png,380,82df96a0f9c38088-ScreenShot2014-08-06at103146AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/82df96a0f9c38088-ScreenShot2014-08-06at103146AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/ich-hab-die-unschuld-kotzen-sehen-interview-mit-philipp-s-neundorf-von-christian-muschweck/,Philipp
2003,"Ich Hab Die Unschuld Kotzen Sehen Buch (8* von 10), Rezension von Hypnotoad","“…Allerdings hat die Form des Comics einen Vorteil gegenüber dem klassischen Roman: Bilder! Und da ist Neundorf definitiv ein ganz Großer. Seine Art zu zeichnen ist extrem direkt und explizit. An diesen Stil muss man sich zunächst einmal gewöhnen. Hat man dies jedoch getan, rückt der Text fast automatisch gänzlich in den Hintergrund, denn Neundorf versteht es hervorragend, seinen Bildern extrem viel Tiefgang zu verleihen. Dies erreicht er unter anderem durch den intensiven Einbau kleiner Details, die erst auf den zweiten Blick zutage treten. Es lohnt sich also auf jeden Fall, beim Konsum etwas genauer hinzuschauen…” <a href=""https://www.necroweb.de/philipp-s-neundorf-ich-hab-die-unschuld-kotzen-sehen/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,381,9991cdae931513b2-ScreenShot2014-08-06at103925AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/ich-hab-die-unschuld-kotzen-sehen-buch-8-von-10-rezension-von-hypnotoad/,Philipp
2004,"Scorn #1, review by Ambush Bug","“…Artist/writer Moyers Neundorf does a great job of conveying a somber and dark mood in his panels. Scratchings and smudges are all over the place to convey the muddy feelings that these pages are filled with. And he makes it a pretty compelling read, even though the story of revenge is a well tread road. Art lovers seek this one out. This guy has a great eye for making a panel vivid and exciting with a relatively tight palette and some nice panel to panel transitions.” <a href=""https://www.aintitcool.com/node/33439"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/9e61f70add357e33-ScreenShot2014-08-06at111618AM.png,9e61f70add357e33-ScreenShot2014-08-06at111618AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/9e61f70add357e33-ScreenShot2014-08-06at111618AM.png,382,9e61f70add357e33-ScreenShot2014-08-06at111618AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/9e61f70add357e33-ScreenShot2014-08-06at111618AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/scorn-1-review-by-ambush-bug/,Philipp
2005,"Scorn #2, review by Dave Baxter","“Neundorf not only produces pictures on a par with any Ben Templesmith template of color and expressionistic action, but he also, into every panel, works an overlay of nearly abstract enhancement, an exoskeleton of squiggly off-color action lines and subtly woven-in miniature frames which subliminally lead the reader’s eyes from detail to detail. If you’re on the fence about this one, go take a sneak peek. That’s all you’ll need to know whether or not you’ll want in on this one.”",https://freerunartists.com/wp-content/uploads/2015/12/ea7d0b4c743f50b5-ScreenShot2014-08-06at13613PM.png,ea7d0b4c743f50b5-ScreenShot2014-08-06at13613PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/ea7d0b4c743f50b5-ScreenShot2014-08-06at13613PM.png,383,ea7d0b4c743f50b5-ScreenShot2014-08-06at13613PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/ea7d0b4c743f50b5-ScreenShot2014-08-06at13613PM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/scorn-2-review-by-dave-baxter/,Philipp
2006,"Scorn #1, review by Don Macpherson","“…There’s a gritty intensity to the art that’s in keeping with the tone of the story, and the somewhat unconventional approach to the sequential art really allows artist Phillip Neundorf’s work to stand out. This is a solid debut effort from two unknowns, and I suspect that as they hone their storytelling in the coming years, we may see higher-profile projects from them, either together or teamed with others…” <a href=""https://www.eyeoncomics.com/?p=238"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/756853dd9b7ff809-ScreenShot2014-08-06at112656AM.png,756853dd9b7ff809-ScreenShot2014-08-06at112656AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/756853dd9b7ff809-ScreenShot2014-08-06at112656AM.png,385,756853dd9b7ff809-ScreenShot2014-08-06at112656AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/756853dd9b7ff809-ScreenShot2014-08-06at112656AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/scorn-1-review-by-don-macpherson/,Philipp
2007,"Scorn #1, Interview w. Nick Defina by John L. Daniels","“…Scorn reflects the harsh reality of how current society has evolved.(…) It is a book that is filled with emotion and it can be seen through the amazing artwork of Philipp Neundorf. It’s a story of how an individual takes matters into his own hands when no one else would. Scorn reflects the harsh reality of how current society has evolved…” <a href=""https://www.comiccritique.com/interviews/ginterviewSt48.html"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,376,ae07237ba057a84b-ScreenShot2014-08-06at110656AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/ae07237ba057a84b-ScreenShot2014-08-06at110656AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/scorn-1-interview-w-nick-defina-by-john-l-daniels/,Philipp
2008,"Scorn #1, review by Ryan Midnight","“…To provide the art for the story, Moyers turned to artist Philipp Neundorf. Neundorf has had a rich past in providing comic book art, pinups, covers, and graphic designing. The proper art can provide an important and vital visual look into the state of being in stories that revolve around the emotional core of a single character. Here, Neundorf’s rough and chaotic artwork easily conveys what is jumbled up and shaking around in Michael’s head. His sepia color palate provides a weathered and yellowed look, like a very old photo or letter, hinting at Michael’s inability to escape the past. The splattering of bright red, which is a disturbingly ugly kick to the eyes and very in-the-moment against the past tense sepia tones, is the only solid color Neundorf uses. Neundorf also makes an interesting choice to type out sounds rather than draw them. The sound of gunfire is simply typed out “b-a-n-g” on top of the art. It is a very cold and clinical approach to the aural surroundings of Michael….” <a href=""https://www.geeksofdoom.com/2007/07/21/comic-review-scorn-1"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/20b5c6e008383b36-ScreenShot2014-08-06at113639AM.png,20b5c6e008383b36-ScreenShot2014-08-06at113639AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/20b5c6e008383b36-ScreenShot2014-08-06at113639AM.png,388,20b5c6e008383b36-ScreenShot2014-08-06at113639AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/20b5c6e008383b36-ScreenShot2014-08-06at113639AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/scorn-1-review-by-ryan-midnight/,Philipp
2009,"Max und Murat","Dirk Bernemann prügelt sich in einer Schreibhaltung zwischen Bertolt Brecht, Franz Kafka und Wilhelm Busch acht Strophen lang durch den sozialkritischsten seiner Texte, während Philipp S. Neundorf Bilderfolgen summen lässt, die den Text nicht nur untermalen, sondern ein ganz eigenes farbenreiches Universum erschaffen. Zusammen ist es den beiden gelungen, den Kinderbuchklassiker Max und Moritz moralingetränkt zu modernisieren. Max und Murat sind überall!!! <a href=""https://www.gonzoverlag-shop.de/unsichtbar-verlag-1/dirk-bernemann-philipp-s-neundorf-max-und-murat/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/a19cbdfaffabd09f-ScreenShot2014-08-06at20558PM.png,a19cbdfaffabd09f-ScreenShot2014-08-06at20558PM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/a19cbdfaffabd09f-ScreenShot2014-08-06at20558PM.png,390,a19cbdfaffabd09f-ScreenShot2014-08-06at20558PM,,,,https://freerunartists.com/wp-content/uploads/2015/12/a19cbdfaffabd09f-ScreenShot2014-08-06at20558PM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/max-und-murat/,Philipp
2010,"Max und Murat Buch (9* von 10), Rezension von Blackrose","“…Herausgebracht hat dieses künstlerische Kleinod der Unsichtbar Verlag unter dem Namen “Max &amp; Murat”, der dem geneigten Leser und Betrachter diese 24-seitige Sozialkritik für wenige 5 Euro darbietet. Da heißt es zugreifen, denn das Gespann Bernemann und Neundorf tobt sich hier gelungen aus und bietet eine kurzweilige, dafür aber nachhaltige und zum Nachdenken anregende Unterhaltung…” <a href=""https://www.necroweb.de/dirk-bernemann-philipp-s-neundorf-max-und-murat/"" target=""_blank"" rel=""noopener"">Read the article here</a>",https://freerunartists.com/wp-content/uploads/2015/12/9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,/home/freeruna/public_html/wp-content/uploads/2015/12/9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,381,9991cdae931513b2-ScreenShot2014-08-06at103925AM,,,,https://freerunartists.com/wp-content/uploads/2015/12/9991cdae931513b2-ScreenShot2014-08-06at103925AM.png,,,,,,,,,20170913,press,https://freerunartists.com/press/max-und-murat-buch-9-von-10-rezension-von-blackrose/,Philipp
